attomid,address_line1,avm_value,assdttlvalue,mktttlvalue,lat,lon
306048177,200 RHOADS AVE,223000,47570,0,40.801923,-76.870571
306048274,122 INDEPENDENCE ST,113900,13960,0,40.801923,-76.864591
306049238,202 MAGNOLIA AVE,202900,41540,0,40.801927,-76.871972
306048273,124 INDEPENDENCE ST,134100,17450,0,40.801930,-76.864633
306048467,203 MAGNOLIA AVE,204300,41130,0,40.801935,-76.871610
306048181,201 RHOADS AVE,255900,61380,0,40.801937,-76.870209
306048571,17 E SPRUCE ST,72850,7260,0,40.801941,-76.859461
306048272,128 INDEPENDENCE ST,0,12460,0,40.801944,-76.864719
306048522,219 N MARKET ST,76430,7620,0,40.801945,-76.860750
306049236,204 MAGNOLIA AVE,193100,38120,0,40.801948,-76.871972
306048572,19 E SPRUCE ST,76840,7680,0,40.801955,-76.859499
306048466,205 MAGNOLIA AVE,185600,36010,0,40.801956,-76.871610
306048182,203 RHOADS AVE,196200,38250,0,40.801958,-76.870210
306048188,200 SUSQUEHANNA AVE,211100,44440,0,40.801966,-76.869221
306048573,21 E SPRUCE ST,74200,7390,0,40.801968,-76.859538
306048196,201 SUSQUEHANNA AVE,189700,35620,0,40.801974,-76.868859
306048183,205 RHOADS AVE,256700,62950,62950,40.801979,-76.870211
306048523,225 N MARKET ST,0,36140,0,40.801982,-76.860727
306048212,200 CHARLES AVE,184700,28440,28440,40.801986,-76.867831
306048493,201 CHARLES AVE,204400,32240,32240,40.801994,-76.867469
306048222,203 CHARLES AVE,162700,23430,0,40.802015,-76.867470
306048197,205 SUSQUEHANNA AVE,157100,24700,0,40.802017,-76.868860
306048240,200 N BROAD ST,118200,16510,0,40.802017,-76.866431
306041496,171 PIONEER ST,129100,19290,0,40.802037,-76.962631
306048211,206 CHARLES AVE,157400,21890,0,40.802050,-76.867833
306048187,208 SUSQUEHANNA AVE,243100,58070,0,40.802052,-76.869224
306048223,207 CHARLES AVE,158900,22340,0,40.802058,-76.867471
306048199,209 SUSQUEHANNA AVE,170900,30520,0,40.802060,-76.868861
306041648,119 PIONEER ST,147000,27820,0,40.802071,-76.962094
306048210,208 CHARLES AVE,192700,29590,0,40.802072,-76.867834
306048224,209 CHARLES AVE,209700,34660,0,40.802080,-76.867471
306041601,103 PIONEER ST,107000,17170,0,40.802082,-76.961929
306048453,218 N MARKET ST # 1-2,0,274790,0,40.802084,-76.861061
306048209,210 CHARLES AVE,206200,33380,33380,40.802093,-76.867834
306041605,85 PIONEER ST,0,7210,0,40.802095,-76.961678
306048175,216 RHOADS AVE,171200,29860,0,40.802095,-76.870579
306048287,201 ORANGE ST,90580,9950,0,40.802106,-76.863797
306048176,218 RHOADS AVE,175400,31420,0,40.802116,-76.870580
306048564,140 E SPRUCE ST,0,180980,0,40.802117,-76.859109
306048239,202 N BROAD ST,107000,12570,0,40.802123,-76.866433
306048221,204 INDEPENDENCE ST,143800,20550,0,40.802127,-76.867653
306048174,220 RHOADS AVE,187900,35630,0,40.802138,-76.870581
306048288,203 ORANGE ST,88250,9850,0,40.802143,-76.863768
306041505,151 1ST ST,97500,10020,0,40.802161,-76.963788
306048289,205 ORANGE ST,103400,11860,0,40.802180,-76.863739
306048549,302 N WATER ST,0,1550,0,40.802228,-76.859503
306048290,209 ORANGE ST,0,19140,0,40.802254,-76.863682
306048283,200 ORANGE ST,129300,16650,0,40.802274,-76.864083
306041504,178 PIONEER ST,106400,16540,0,40.802305,-76.962741
306041503,168 PIONEER ST,0,11980,0,40.802312,-76.962633
306048548,304 N WATER ST,124000,5450,0,40.802316,-76.859450
306041502,156 PIONEER ST,0,10070,0,40.802320,-76.962510
306048238,206 N BROAD ST,0,16340,0,40.802335,-76.866437
306048291,213 ORANGE ST,0,19520,0,40.802346,-76.863610
306048284,204 ORANGE ST,132000,17350,0,40.802348,-76.864026
306048448,121 DAVID ST,0,71880,0,40.802373,-76.863005
306048570,15 E SPRUCE ST,72520,7190,0,40.802382,-76.860673
306048300,206 ORANGE ST,0,15140,0,40.802385,-76.863998
306048547,306 N WATER ST,123000,5200,0,40.802403,-76.859398
306048299,208 ORANGE ST,84690,9010,0,40.802422,-76.863969
306048292,217 ORANGE ST,0,19350,0,40.802425,-76.863567
306048236,208 N BROAD ST,73620,7290,0,40.802441,-76.866439
306048298,210 ORANGE ST,82970,8930,0,40.802459,-76.863940
306048293,219 ORANGE ST,91560,10110,0,40.802465,-76.863545
306046362,218 18TH ST,143900,34190,0,40.802469,-76.875910
306046369,220 18TH ST,169100,34810,0,40.802495,-76.875903
306048294,221 ORANGE ST,84980,9050,0,40.802504,-76.863523
306046367,222 18TH ST,149000,27170,0,40.802522,-76.875896
306048296,225 ORANGE ST,90360,9720,0,40.802539,-76.863505
306048524,301 N MARKET ST,0,55170,0,40.802539,-76.860395
306048295,223 ORANGE ST,85660,9270,0,40.802544,-76.863501
306048235,212 N BROAD ST,107000,13010,0,40.802546,-76.866441
306048237,210 N BROAD ST,75230,7690,0,40.802547,-76.866441
306046365,224 18TH ST,275300,25970,0,40.802549,-76.875889
306049234,224 18TH ST,0,800,0,40.802549,-76.875889
306048545,310 N WATER ST,55850,4850,0,40.802578,-76.859293
306048301,205 W SNYDER ST,101600,11780,11780,40.802585,-76.864340
306048302,209 W SNYDER ST,0,16810,0,40.802603,-76.864452
306048580,315 N WATER ST,0,54620,0,40.802612,-76.858877
306048479,211 W SNYDER ST,119200,14770,0,40.802621,-76.864566
306045255,748 PAWLING STATION RD,0,10610,10610,40.802625,-76.927883
306045257,704 PAWLING STATION RD,208900,34570,0,40.802631,-76.927256
306048303,213 W SNYDER ST,102300,11940,0,40.802640,-76.864679
306041639,770 KREAMER AVE,0,8590,0,40.802656,-76.959277
306048490,215 W SNYDER ST,86380,9410,0,40.802658,-76.864792
306048304,217 W SNYDER ST,113100,14000,0,40.802676,-76.864906
306048305,219 W SNYDER ST,95300,10850,0,40.802695,-76.865019
306048306,223 W SNYDER ST,137600,18970,0,40.802699,-76.865048
306048307,225 W SNYDER ST,95550,10790,0,40.802704,-76.865078
306048308,227 W SNYDER ST,96250,10710,0,40.802709,-76.865107
306046153,305 SUNSET DR # 313,0,91810,0,40.802714,-76.883234
306048309,229 W SNYDER ST,103600,12110,12110,40.802714,-76.865136
306048310,231 W SNYDER ST,91740,10140,0,40.802719,-76.865165
306048311,233 W SNYDER ST,118500,14750,0,40.802723,-76.865194
306048234,214 N BROAD ST,109200,13230,13230,40.802736,-76.866446
306048543,314 N WATER ST,117000,4790,0,40.802753,-76.859188
310759811,647 CLIFFORD RD,201100,31630,0,40.802772,-76.902023
306045249,693 PAWLING STATION RD,0,49290,0,40.802780,-76.929773
306046364,303 PLEASANT DR,167600,28920,0,40.802786,-76.882391
306045248,651 PAWLING STATION RD,93900,14940,0,40.802810,-76.929265
306042508,627 PAWLING STATION RD # 651,0,24950,0,40.802828,-76.928975
306046351,3 CRESCENT AVE,149900,23290,0,40.802828,-76.883054
306046348,5 CRESCENT AVE,164500,28340,0,40.802831,-76.883037
306048541,318 N WATER ST,0,15570,0,40.802838,-76.859137
306048544,316 N WATER ST,118000,5040,0,40.802841,-76.859135
306048340,202 W SNYDER ST,131100,17210,0,40.802847,-76.864233
306048336,208 W SNYDER ST,85750,9310,0,40.802855,-76.864281
306048339,206 W SNYDER ST,0,17970,0,40.802855,-76.864280
306046363,302 PLEASANT DR,190400,36750,0,40.802874,-76.882049
306048335,210 W SNYDER ST,86750,9470,0,40.802877,-76.864417
306048198,411 W SNYDER ST,0,1550,0,40.802883,-76.868750
306048200,411 W SNYDER ST,144100,20490,0,40.802883,-76.868750
306048341,303 ORANGE ST,0,18370,0,40.802889,-76.863294
306048334,212 W SNYDER ST,86110,9500,0,40.802899,-76.864553
306048342,307 ORANGE ST,0,14940,0,40.802907,-76.863283
306044086,288 SUSQUEHANNA AVE,0,62840,0,40.802909,-76.869248
306048233,218 N BROAD ST,150800,20970,0,40.802916,-76.866450
306048343,309 ORANGE ST # 311,0,18620,0,40.802916,-76.863278
306048333,214 W SNYDER ST,87910,9520,0,40.802921,-76.864689
306048345,313 ORANGE ST,83810,9000,0,40.802934,-76.863267
306048393,304 8TH ST,147500,20490,0,40.802940,-76.865122
306048332,216 W SNYDER ST,107100,12760,0,40.802943,-76.864825
306048346,315 ORANGE ST,0,8910,0,40.802943,-76.863262
306049244,300 MAGNOLIA AVE,0,59480,0,40.802945,-76.872001
306046346,301 FAIRVIEW DR,155700,24690,0,40.802947,-76.881582
306048337,305 ELDERBERRY ALY,78010,7970,0,40.802947,-76.863985
306048394,306 8TH ST,132800,17210,0,40.802961,-76.865110
306048348,319 ORANGE ST,0,17760,0,40.802961,-76.863251
306048331,218 W SNYDER ST,124900,15730,0,40.802965,-76.864961
306046352,103 CRESCENT AVE,152600,24250,0,40.802968,-76.882239
306048350,321 ORANGE ST,94160,10840,0,40.802970,-76.863246
306048172,300 RHOADS AVE,0,551380,0,40.802976,-76.870621
306048351,323 ORANGE ST,97520,11120,0,40.802979,-76.863240
306048395,308 8TH ST,160600,22540,22540,40.802981,-76.865098
306048184,301 RHOADS AVE,147000,64160,0,40.802984,-76.870259
306048446,40 W SPRUCE ST,0,152010,0,40.802985,-76.861299
306048353,327 ORANGE ST,0,19170,0,40.802996,-76.863229
306048396,310 8TH ST,157200,22000,0,40.803001,-76.865086
306046349,305 FAIRVIEW DR,163300,27030,0,40.803013,-76.881604
306048186,300 SUSQUEHANNA AVE,0,58710,0,40.803017,-76.869251
306048397,312 8TH ST,123800,15970,0,40.803022,-76.865074
306048201,301 SUSQUEHANNA AVE,156700,24510,0,40.803023,-76.868889
306046136,318 SUNSET DR # 320,0,33670,0,40.803028,-76.882963
306048225,301 CHARLES AVE,201200,31510,0,40.803044,-76.867499
306048312,299 N BROAD ST,180400,26880,0,40.803044,-76.866100
306048525,311 N MARKET ST # 311A-3,0,28780,0,40.803044,-76.860076
306048344,308 ORANGE ST,0,18460,0,40.803057,-76.863588
306048314,303 N BROAD ST,0,5720,0,40.803059,-76.866100
306048330,300 W SNYDER ST,123300,15340,0,40.803063,-76.865556
306046310,302 FAIRVIEW DR,155000,24530,0,40.803066,-76.881249
306048347,310 ORANGE ST,111600,13690,0,40.803066,-76.863583
306048329,304 W SNYDER ST,76780,7750,0,40.803068,-76.865586
306048485,306 W SNYDER ST,72760,7260,0,40.803070,-76.865601
306048328,310 W SNYDER ST,0,14340,14340,40.803075,-76.865631
306048327,314 W SNYDER ST,0,12880,0,40.803078,-76.865645
306048326,318 W SNYDER ST,0,12230,0,40.803082,-76.865673
306048315,305 N BROAD ST,63960,5940,0,40.803084,-76.866101
306048313,320 W SNYDER ST,0,9340,0,40.803085,-76.865688
306048316,307 N BROAD ST,69000,6780,0,40.803109,-76.866101
306048349,322 ORANGE ST,109900,13090,0,40.803120,-76.863550
306048352,324 ORANGE ST,101800,11820,0,40.803129,-76.863545
306048317,309 N BROAD ST,0,18410,0,40.803133,-76.866102
306048475,309 N BROAD ST,0,410,0,40.803133,-76.866102
306048354,326 ORANGE ST,102100,12040,0,40.803138,-76.863540
306046154,331 SUNSET DR # 337,0,73340,0,40.803141,-76.883372
306048208,402 W SNYDER ST,179900,31570,0,40.803157,-76.868435
306048231,312 N BROAD ST,0,15080,0,40.803174,-76.866466
306046148,315 FAIRVIEW DR,133100,18280,0,40.803177,-76.881658
306048318,313 N BROAD ST,124200,12960,0,40.803183,-76.866104
306048319,313 N BROAD ST,141000,1530,0,40.803183,-76.866104
306048526,315 N MARKET ST,94480,10580,0,40.803195,-76.859982
306048232,400 W SNYDER ST,148400,21300,0,40.803196,-76.866638
306048207,302 CHARLES AVE,158400,22500,0,40.803199,-76.867866
306048320,315 N BROAD ST,149200,20380,0,40.803207,-76.866105
306048226,303 CHARLES AVE,242600,41770,0,40.803208,-76.867504
306048230,316 N BROAD ST,127400,16390,0,40.803223,-76.866468
306048338,303 ELDERBERRY ALY,77320,7970,0,40.803237,-76.863817
306048444,306 W SPRUCE ST,86090,9430,0,40.803245,-76.862339
306048481,306 W SPRUCE ST,0,290,0,40.803245,-76.862339
306048321,319 N BROAD ST,118900,14840,0,40.803257,-76.866106
306048515,312 N MARKET ST,117500,14800,0,40.803264,-76.860337
306048527,317 N MARKET ST,90280,10350,0,40.803271,-76.859935
306048442,310 W SPRUCE ST,88220,9590,0,40.803289,-76.862470
306048443,308 W SPRUCE ST,86460,9310,0,40.803290,-76.862472
306048355,401 ORANGE ST,0,19060,0,40.803318,-76.863036
306046155,343 SUNSET DR,163100,26640,0,40.803338,-76.883435
306048514,314 N MARKET ST,113800,14060,0,40.803340,-76.860290
306046147,325 FAIRVIEW DR,160300,25450,0,40.803341,-76.881712
306048477,326 N BROAD ST,0,85600,0,40.803346,-76.866472
306048528,319 N MARKET ST,88720,9950,0,40.803346,-76.859888
306046149,320 FAIRVIEW DR,188000,33470,0,40.803361,-76.881346
306048206,304 CHARLES AVE,174500,25850,0,40.803362,-76.867871
306046156,345 SUNSET DR,157300,26640,0,40.803371,-76.883446
306048478,305 CHARLES AVE,236100,39750,0,40.803371,-76.867509
306048356,405 ORANGE ST,92660,10410,0,40.803371,-76.863003
306045537,199 MIDDLE CREEK RD,0,10140,0,40.803381,-76.926529
306048433,300 N HIGH ST,88850,9950,0,40.803384,-76.861837
306048229,330 N BROAD ST,132900,17400,0,40.803396,-76.866473
306048357,407 ORANGE ST,89160,9530,0,40.803398,-76.862986
306046157,347 SUNSET DR,156700,26640,0,40.803404,-76.883456
306048441,312 W SPRUCE ST,88060,9530,0,40.803404,-76.862800
306046137,342 SUNSET DR # 344,0,39310,0,40.803422,-76.883090
306048529,321 N MARKET ST,123900,15910,0,40.803424,-76.859840
306048358,409 ORANGE ST,102900,12270,0,40.803425,-76.862970
306046158,349 SUNSET DR,156600,26640,0,40.803436,-76.883467
306048432,302 N HIGH ST,85000,9190,0,40.803436,-76.861804
306048379,400 ORANGE ST,127500,16040,0,40.803462,-76.863344
306048359,413 ORANGE ST,0,23300,0,40.803478,-76.862937
306048491,303 RHOADS AVE,0,51360,0,40.803479,-76.870274
306048431,304 N HIGH ST,83130,8870,0,40.803488,-76.861772
306048378,402 ORANGE ST,106400,10890,0,40.803489,-76.863328
306048513,318 N MARKET ST,0,16450,0,40.803491,-76.860196
306046146,335 FAIRVIEW DR,154500,25910,0,40.803506,-76.881766
306046354,875 UNIVERSITY AVE,0,95010,0,40.803512,-76.888264
306048377,404 ORANGE ST,107200,11370,0,40.803516,-76.863311
306046150,330 FAIRVIEW DR,152500,22610,0,40.803526,-76.881400
306048227,307 CHARLES AVE,196900,30370,0,40.803534,-76.867514
306048430,306 N HIGH ST,84900,9030,0,40.803539,-76.861740
306048376,406 ORANGE ST # 408,0,21470,21470,40.803542,-76.863294
306048566,105 E MILL ST,0,17080,0,40.803543,-76.858477
306048492,421 ORANGE ST,196800,32170,0,40.803585,-76.862871
306048429,308 N HIGH ST,84680,8870,0,40.803591,-76.861707
306048375,410 ORANGE ST,103400,9690,0,40.803596,-76.863261
306048361,423 ORANGE ST,214700,35540,0,40.803612,-76.862854
306048374,412 ORANGE ST,102100,9690,0,40.803623,-76.863245
306048392,387 8TH ST,90340,9820,0,40.803625,-76.864316
306048202,305 SUSQUEHANNA AVE,223900,49140,0,40.803628,-76.868904
306048487,305 SUSQUEHANNA AVE,0,1050,0,40.803628,-76.868904
306048362,425 ORANGE ST,126500,16330,0,40.803639,-76.862838
306048427,310 N HIGH ST,0,2150,0,40.803641,-76.861677
306048428,310 N HIGH ST,85450,8990,0,40.803641,-76.861677
306048512,322 N MARKET ST,0,22970,0,40.803641,-76.860105
306048373,414 ORANGE ST,130000,16540,0,40.803649,-76.863228
306048391,391 8TH ST,130500,16960,16960,40.803665,-76.864290
306046145,345 FAIRVIEW DR,163700,26450,0,40.803670,-76.881820
306048372,416 ORANGE ST,162100,25750,25750,40.803676,-76.863212
306049245,324 MAGNOLIA AVE,192700,36890,0,40.803687,-76.872026
306046151,340 FAIRVIEW DR,158300,25010,0,40.803690,-76.881454
306048540,17 E MILL ST,120100,14750,0,40.803693,-76.859060
306048539,11 E MILL ST,173400,25950,0,40.803704,-76.859101
306048390,395 8TH ST,159000,22800,0,40.803705,-76.864264
306048532,7 E MILL ST,108000,14490,0,40.803707,-76.859115
306048530,327 N MARKET ST,0,11700,0,40.803716,-76.859668
306048531,327 N MARKET ST,0,14100,0,40.803716,-76.859668
306048363,431 ORANGE ST,0,17130,0,40.803719,-76.862788
306048389,397 8TH ST,85200,9090,0,40.803725,-76.864251
306046192,60 WOODLYNN DR,261100,51370,0,40.803733,-76.878446
306046236,62 WOODLYNN DR,335400,73110,0,40.803733,-76.878446
306048388,399 8TH ST,88400,9410,0,40.803745,-76.864238
306046191,58 WOODLYNN DR,310300,58600,0,40.803746,-76.878869
306048371,422 ORANGE ST,139400,19480,0,40.803756,-76.863162
306046190,56 WOODLYNN DR,307000,57690,0,40.803760,-76.879292
306046188,52 WOODLYNN DR,277700,50390,50390,40.803773,-76.879724
306046189,54 WOODLYNN DR,313500,59440,0,40.803773,-76.879716
306048387,403 8TH ST,0,15350,0,40.803773,-76.864220
306048511,326 N MARKET ST,113400,13950,0,40.803782,-76.860023
306048370,424 ORANGE ST,95440,8910,0,40.803783,-76.863146
306048426,316 N HIGH ST,84670,8930,8930,40.803797,-76.861582
306048484,405 8TH ST,134300,30320,0,40.803798,-76.864205
306048364,437 ORANGE ST,109900,13420,0,40.803799,-76.862738
306046187,50 WOODLYNN DR,237700,40370,0,40.803803,-76.880102
306048369,426 ORANGE ST,95970,8770,0,40.803810,-76.863129
306048537,100 E MILL ST,0,2120,0,40.803813,-76.858408
306048583,100 E MILL ST,239800,41830,0,40.803813,-76.858408
306048185,308 SUSQUEHANNA AVE,225000,50040,0,40.803823,-76.869271
306048386,407 8TH ST,136200,23450,0,40.803823,-76.864190
306048365,439 ORANGE ST,74270,7510,0,40.803826,-76.862722
306048368,428 ORANGE ST,153300,23180,0,40.803836,-76.863113
306048425,318 N HIGH ST,85060,8930,8930,40.803849,-76.861551
306048366,441 ORANGE ST,71560,7230,0,40.803853,-76.862705
306046152,350 FAIRVIEW DR,166900,28090,0,40.803854,-76.881508
306048367,430 ORANGE ST,105100,10780,10780,40.803863,-76.863096
306048385,411 8TH ST,138600,7650,0,40.803872,-76.864160
306046186,48 WOODLYNN DR,321900,61690,61690,40.803874,-76.880519
306048398,400 8TH ST,134800,19640,0,40.803892,-76.864545
306048384,413 8TH ST,134800,11520,0,40.803897,-76.864145
306048424,320 N HIGH ST # 322,0,18580,0,40.803901,-76.861520
306048383,415 8TH ST,133500,8450,0,40.803921,-76.864130
306048510,328 N MARKET ST,0,53310,0,40.803926,-76.859940
306048203,307 SUSQUEHANNA AVE,174500,31270,0,40.803931,-76.868911
306048399,404 8TH ST,133500,18710,0,40.803941,-76.864514
306048325,505 W SPRUCE ST,158300,22430,22430,40.803946,-76.865315
306048382,417 8TH ST,138100,7960,0,40.803946,-76.864115
306048173,306 RHOADS AVE,188700,35660,0,40.803964,-76.870651
306048538,10 E MILL ST,134800,17820,0,40.803969,-76.859011
306048470,305 RHOADS AVE,236600,55910,0,40.803974,-76.870289
306048486,305 RHOADS AVE,0,720,0,40.803974,-76.870289
306048323,507 W SPRUCE ST,136500,18090,0,40.803995,-76.865600
310759820,515 W SPRUCE ST,147800,20380,0,40.804002,-76.865646
306048480,324 N HIGH ST,84420,9370,0,40.804005,-76.861457
306046193,41 WOODLYNN DR,252100,43450,0,40.804007,-76.878434
306046235,39 WOODLYNN DR,219300,37190,0,40.804007,-76.878434
306048205,312 CHARLES AVE,167600,24380,0,40.804016,-76.867891
306048400,412 8TH ST,138100,33090,0,40.804040,-76.864454
306048381,425 8TH ST,0,18610,0,40.804045,-76.864054
306046220,37 WOODLYNN DR,245000,40910,0,40.804047,-76.879704
306046219,35 WOODLYNN DR,253200,44460,44460,40.804047,-76.879696
306048533,401 N MARKET ST,0,29030,0,40.804047,-76.859476
306048423,326 N HIGH ST,86140,9280,0,40.804057,-76.861425
306048411,401 9TH ST,135600,19990,0,40.804060,-76.865414
306048401,414 8TH ST,138100,13020,0,40.804064,-76.864439
306048410,403 9TH ST,138600,22750,0,40.804085,-76.865400
306048402,416 8TH ST,136100,13140,0,40.804089,-76.864424
306048380,429 8TH ST,0,121730,0,40.804094,-76.864024
306048204,701 W SPRUCE ST,155800,24330,0,40.804103,-76.867719
306048409,405 9TH ST,134800,23470,0,40.804109,-76.865385
306048422,328 N HIGH ST,0,16450,0,40.804109,-76.861394
306048408,407 9TH ST,139100,19410,0,40.804134,-76.865370
306048403,420 8TH ST,0,19030,0,40.804138,-76.864394
306046185,46 WOODLYNN DR,315900,60340,0,40.804151,-76.880838
306048407,409 9TH ST,138100,19800,19800,40.804159,-76.865356
306048404,422 8TH ST,138600,17260,17260,40.804163,-76.864378
306048406,411 9TH ST,135100,15310,0,40.804183,-76.865341
306045529,106 MIDDLE CREEK RD,0,40270,0,40.804185,-76.926661
306048405,424 8TH ST,136200,22620,0,40.804188,-76.864363
306048412,402 9TH ST,0,21220,0,40.804225,-76.865711
306048462,401 N BROAD ST,136200,24430,0,40.804244,-76.866139
306048413,404 9TH ST,136200,23350,23350,40.804250,-76.865696
306048421,334 N HIGH ST,128200,16840,0,40.804265,-76.861299
306045308,555 CLIFFORD RD,0,5920,0,40.804271,-76.901982
306048463,403 N BROAD ST,134300,26140,0,40.804274,-76.866140
306048414,406 9TH ST,135100,14890,0,40.804274,-76.865682
306048508,400 N MARKET ST,0,158280,0,40.804289,-76.859724
306048509,400 N MARKET ST,0,6500,0,40.804289,-76.859724
306046194,17 CALVIN DR,219000,44730,0,40.804290,-76.878159
306048498,8 W MILL ST,130000,4740,0,40.804293,-76.860284
306048415,408 9TH ST,136100,16410,0,40.804299,-76.865667
306048497,12 W MILL ST,165300,24230,0,40.804301,-76.860316
306048464,405 N BROAD ST,138100,17270,0,40.804304,-76.866141
306048496,14 W MILL ST,120200,15130,0,40.804305,-76.860332
306048420,336 N HIGH ST # 338,0,22090,0,40.804317,-76.861268
306048416,410 9TH ST,136200,21060,0,40.804324,-76.865652
322136765,559 CLIFFORD RD,140000,31330,0,40.804330,-76.901962
306048457,407 N BROAD ST,133500,21020,0,40.804334,-76.866141
306048458,407 N BROAD ST,0,730,0,40.804334,-76.866141
306048417,412 9TH ST,139200,15700,0,40.804348,-76.865638
306048461,409 N BROAD ST,138100,25330,0,40.804365,-76.866142
306048228,608 W SPRUCE ST,141300,20010,0,40.804378,-76.867667
306046221,13 GREGG DR,297700,54830,0,40.804391,-76.879423
306048322,411 N BROAD ST,253200,44020,0,40.804395,-76.866143
306046234,14 CALVIN DR,205000,45720,0,40.804419,-76.878496
306048419,340 N HIGH ST,143500,19830,19830,40.804421,-76.861205
306045234,556 CLIFFORD RD,0,26460,0,40.804438,-76.902298
306046218,12 GREGG DR,249100,43140,0,40.804449,-76.879777
306045210,106 ZECHMAN DR,0,6530,0,40.804454,-76.905969
306045211,104 ZECHMAN DR,0,4600,0,40.804460,-76.905920
306045212,102 ZECHMAN DR,0,7080,0,40.804465,-76.905871
306045213,100 ZECHMAN DR,0,7670,0,40.804471,-76.905822
306046184,44 WOODLYNN DR,246700,42890,0,40.804473,-76.880968
306045214,98 ZECHMAN DR,0,9900,0,40.804477,-76.905774
306045215,96 ZECHMAN DR,0,11540,0,40.804483,-76.905725
306048063,100 W MILL ST,146200,20340,0,40.804483,-76.861004
306045216,94 ZECHMAN DR,0,6880,0,40.804488,-76.905676
306045217,92 ZECHMAN DR,0,9580,0,40.804494,-76.905627
306045229,90 ZECHMAN DR,0,7730,0,40.804500,-76.905578
306045230,88 ZECHMAN DR,0,9090,0,40.804506,-76.905529
306045231,86 ZECHMAN DR,0,12170,0,40.804511,-76.905481
310759809,84 ZECHMAN DR,0,6150,0,40.804517,-76.905432
306046195,15 CALVIN DR,201000,45260,0,40.804521,-76.878105
306045232,74 ZECHMAN DR,0,10360,0,40.804546,-76.905188
306048062,102 W MILL ST,92230,10270,10270,40.804563,-76.861309
306048015,2 PHILLIPS DR,190200,29840,0,40.804590,-76.861807
306048061,104 W MILL ST,110100,13430,0,40.804643,-76.861614
306046222,11 GREGG DR,231400,38580,0,40.804671,-76.879363
306045209,108 ZECHMAN DR,0,11010,0,40.804673,-76.903424
306048507,408 N MARKET ST,0,14350,0,40.804674,-76.859484
306045208,110 ZECHMAN DR,117600,10280,0,40.804675,-76.903406
306045207,112 ZECHMAN DR,0,8330,0,40.804676,-76.903388
306045206,114 ZECHMAN DR,0,7280,0,40.804678,-76.903370
306048013,507 ORANGE ST,0,8180,0,40.804710,-76.862178
306046233,12 CALVIN DR,201000,44360,0,40.804716,-76.878426
306046217,10 GREGG DR,206400,33430,0,40.804729,-76.879717
306048014,108 W MILL ST,170300,25370,25370,40.804738,-76.861974
306045218,99 ZECHMAN DR,0,14510,0,40.804749,-76.905820
306045219,97 ZECHMAN DR,0,7240,0,40.804754,-76.905772
306045220,95 ZECHMAN DR,0,12080,0,40.804760,-76.905724
306046209,31 WOODLYNN DR,228000,38270,0,40.804763,-76.880610
306045221,93 ZECHMAN DR,0,6010,0,40.804766,-76.905676
306048012,500 ORANGE ST,127000,15970,0,40.804769,-76.862537
306048506,410 N MARKET ST,0,2470,0,40.804770,-76.859424
306045222,91 ZECHMAN DR,0,8120,0,40.804771,-76.905628
306046208,33 WOODLYNN DR,279200,50790,0,40.804773,-76.880609
306045223,89 ZECHMAN DR,0,2990,0,40.804777,-76.905580
306045224,87 ZECHMAN DR,0,6880,0,40.804783,-76.905532
306046183,42 WOODLYNN DR,273800,49220,0,40.804787,-76.880971
306045225,85 ZECHMAN DR,0,5980,0,40.804788,-76.905484
306045226,83 ZECHMAN DR,0,7590,0,40.804794,-76.905436
306048010,502 ORANGE ST,0,1280,0,40.804795,-76.862522
306048011,502 ORANGE ST,134800,17840,0,40.804795,-76.862522
306046171,40 WOODLYNN DR,253600,44400,0,40.804797,-76.880970
306045227,81 ZECHMAN DR,0,7560,0,40.804799,-76.905388
306048536,417 N MARKET ST,139100,19110,0,40.804817,-76.858996
306048505,412 N MARKET ST,88560,9640,0,40.804866,-76.859364
306045228,51 ZECHMAN DR,0,10270,0,40.804880,-76.904664
306048009,510 ORANGE ST,0,15490,0,40.804899,-76.862462
306048008,512 ORANGE ST,120700,14690,0,40.804925,-76.862447
306046223,9 GREGG DR,262200,46510,0,40.804951,-76.879303
306048007,514 ORANGE ST,122300,15100,0,40.804951,-76.862432
306048503,416 N MARKET ST,0,19780,0,40.804954,-76.859310
306047934,501 8TH ST,136100,10300,0,40.804959,-76.863495
306048504,414 N MARKET ST,103900,12420,0,40.804963,-76.859304
306048005,516 ORANGE ST,0,1320,0,40.804977,-76.862417
306046196,11 CALVIN DR,205000,46870,0,40.804983,-76.877996
306045327,1617 ROUTE 522,156000,35560,0,40.804987,-76.893239
306047935,503 8TH ST,138100,10100,0,40.804987,-76.863478
306048060,420 N HIGH ST,108900,13210,0,40.805002,-76.860844
306046216,8 GREGG DR,205400,32950,0,40.805009,-76.879657
306046232,10 CALVIN DR,153300,43690,0,40.805013,-76.878356
306048157,505 8TH ST,136200,13430,0,40.805015,-76.863461
306048059,422 N HIGH ST,112800,13760,0,40.805017,-76.860835
306045314,1653 ROUTE 522,137000,28820,0,40.805025,-76.894294
306048006,520 ORANGE ST,129600,15310,0,40.805029,-76.862387
306047936,507 8TH ST,0,13430,0,40.805042,-76.863445
306046210,29 WOODLYNN DR,239700,40870,0,40.805054,-76.880564
306047937,509 8TH ST,139100,10100,0,40.805070,-76.863428
306048004,524 ORANGE ST,103700,11010,0,40.805081,-76.862357
306047938,511 8TH ST,134800,10420,0,40.805098,-76.863411
